strategy,direction,entry_time,exit_time,entry_index,exit_index,exit_reason,r_multiple,pnl_pips
body:UM3|UM2|DM2@3(catalog),short,2021-09-21 16:00:00,2021-09-22 08:00:00,220,224,timeout,0.5682513205448803,29.19999999999906
body:UM3|UM2|DM2@3(catalog),short,2021-10-25 12:00:00,2021-10-26 04:00:00,363,367,timeout,0.1807632589686875,7.899999999999409
body:UM3|UM2|DM2@3(catalog),short,2022-03-30 20:00:00,2022-03-31 12:00:00,1036,1040,timeout,0.044465618548491376,2.9999999999983937
body:UM3|UM2|DM2@3(catalog),short,2022-07-04 20:00:00,2022-07-05 12:00:00,1444,1448,target,1.481270903010046,118.63392857142867
body:UM3|UM2|DM2@3(catalog),short,2023-10-18 16:00:00,2023-10-19 08:00:00,3459,3463,timeout,1.27036003719941,68.29999999999986
body:UM3|UM2|DM2@3(catalog),short,2023-11-28 08:00:00,2023-11-28 16:00:00,3631,3633,stop,-1.037095919448843,-41.935714285713686
body:UM3|UM2|DM2@3(catalog),short,2025-01-07 16:00:00,2025-01-08 08:00:00,5349,5353,target,1.4739389426656802,84.83571428571462
body:US2|DM3|UL3@3(catalog),long,2021-08-11 16:00:00,2021-08-12 08:00:00,46,50,timeout,0.027944111776445422,1.1999999999999245
body:US2|DM3|UL3@3(catalog),long,2021-12-29 16:00:00,2021-12-30 08:00:00,645,649,timeout,0.10364145658265496,3.700000000000759
body:US2|DM3|UL3@3(catalog),long,2022-01-12 16:00:00,2022-01-13 08:00:00,705,709,timeout,1.1760121238363241,58.20000000000031
body:US2|DM3|UL3@3(catalog),long,2022-11-10 16:00:00,2022-11-11 08:00:00,2001,2005,timeout,1.1631619603467471,145.1999999999996
body:US2|DM3|UL3@3(catalog),long,2024-01-17 12:00:00,2024-01-18 04:00:00,3836,3840,timeout,0.09510991475998558,5.300000000000139
body:US2|DM3|UL3@3(catalog),long,2024-12-09 12:00:00,2024-12-10 04:00:00,5234,5238,timeout,-0.3056977140907868,-16.000000000001734
body:DS1|US2|DS2@3(catalog),short,2021-12-13 08:00:00,2021-12-14 00:00:00,571,575,timeout,1.085159405345037,45.10000000000108
body:DS1|US2|DS2@3(catalog),short,2023-06-07 08:00:00,2023-06-07 12:00:00,2887,2888,stop,-1.0356143474942967,-43.617857142858206
body:DS1|US2|DS2@3(catalog),short,2023-06-19 08:00:00,2023-06-20 00:00:00,2935,2939,timeout,0.18947083502503395,9.999999999999844
body:DS1|US2|DS2@3(catalog),short,2024-09-11 04:00:00,2024-09-11 16:00:00,4854,4857,target,1.4629531622122232,59.233928571428116
body:DS1|US2|DS2@3(catalog),short,2024-11-12 04:00:00,2024-11-12 16:00:00,5118,5121,target,1.4697362732382209,72.84642857142792
body:DS1|US2|DS2@3(catalog),short,2024-11-21 08:00:00,2024-11-21 16:00:00,5161,5163,target,1.4653722483304503,63.476785714285775
body:US1|UM2|UL2@3(catalog),short,2021-12-15 12:00:00,2021-12-15 20:00:00,584,586,target,1.460652051714459,55.68214285714396
