strategy,direction,entry_time,exit_time,entry_index,exit_index,exit_reason,r_multiple,pnl_pips
trend_pullback_rsi,short,2025-05-02 12:00:00,2025-05-07 16:00:00,486,505,timeout,1.5215740955922306,140.30000000000064
trend_pullback_rsi,short,2025-05-09 04:00:00,2025-05-12 08:00:00,514,521,stop,-1.0152538679450769,-99.83571428571304
trend_pullback_rsi,short,2025-05-13 08:00:00,2025-05-16 12:00:00,527,546,timeout,2.0852800933072446,217.09999999999783
trend_pullback_rsi,long,2025-12-01 20:00:00,2025-12-04 08:00:00,1394,1409,stop,-1.0288184438040247,-53.54999999999984
trend_pullback_rsi,long,2026-01-27 08:00:00,2026-01-27 08:00:00,1625,1625,stop,-1.0114791734994988,-132.17142857142642
trend_pullback_rsi,long,2026-01-28 04:00:00,2026-02-02 08:00:00,1630,1649,timeout,1.3227581050045611,176.90000000000202
trend_pullback_rsi,long,2026-02-11 16:00:00,2026-02-11 16:00:00,1693,1693,stop,-1.0142377707718913,-106.8535714285715
trend_pullback_rsi,long,2026-02-12 00:00:00,2026-02-17 04:00:00,1695,1714,timeout,-0.26414269203136714,-30.200000000000614
trend_pullback_rsi,long,2026-04-08 20:00:00,2026-04-14 00:00:00,1934,1953,timeout,1.1066232356134533,72.7999999999995
