strategy,in_trade_count,in_win_rate,in_avg_r,in_profit_factor,in_total_r,in_max_drawdown_r,in_best_trade_r,in_worst_trade_r,in_direction,in_source,out_trade_count,out_win_rate,out_avg_r,out_profit_factor,out_total_r,out_max_drawdown_r,out_best_trade_r,out_worst_trade_r,out_direction,out_source
shadow:U0L0|U1L1|U1L0@3(catalog),5,0.6,-0.11583976569746697,0.5956998856669745,-0.5791988284873348,-1.0464344941956576,0.46440129449838946,-1.0464344941956576,short,catalog,0,,,,,,,,short,catalog
shadow:U1L0|U0L1|U1L1@3(catalog),8,0.625,0.17494327313693186,1.830419827290096,1.399546185095455,-0.6657974049990252,1.4415692821368604,-1.0195503421309844,long,catalog,1,1.0,0.019250601581313028,,0.019250601581313028,0.0,0.019250601581313028,0.019250601581313028,long,catalog
shadow:U1L1|U0L0|U0L2@3(catalog),6,1.0,0.6035374977541871,,3.6212249865251223,0.0,1.4868717179294892,0.020754577125498608,short,catalog,0,,,,,,,,short,catalog
shadow:U1L1|U1L2|U0L0@3(catalog),6,0.6666666666666666,0.25626720699496286,1.7341511908908478,1.5376032419697772,-1.1599468035418872,1.4682611652686457,-1.0563834071687628,long,catalog,0,,,,,,,,long,catalog
shadow:U2L1|U1L1|U1L0@3(catalog),7,0.5714285714285714,-0.035977899191042474,0.9193039815170572,-0.2518452943372973,-2.0925332146619917,1.4552286536616434,-1.0495224619737902,long,catalog,2,0.0,-1.0516310182643687,0.0,-2.1032620365287373,-1.0509646887513413,-1.050964688751341,-1.052297347777396,long,catalog
