name,window_size,pattern_code,count,mean_angle_degrees,mean_gap_candles,cv_gap,mean_forward_return_pct,forward_win_rate
Frequency 77,3,UM1|US2|DS1,6,24.37,934.6,1.2628945534791598,0.0344,0.6666666666666666
Frequency 78,3,UM1|UL3|UM2,6,49.51,1146.0,1.1039349750683998,-0.0603,0.5
Frequency 79,3,US2|DS1|UM3,6,37.84,1478.4,0.32513625065464236,-0.276,0.16666666666666666
Frequency 80,3,DS1|UM3|DM2,6,24.57,847.4,1.085028335268089,-0.024,0.5
Frequency 81,3,US2|UM2|DL3,6,-41.1,1308.4,1.0119383836098108,0.0305,0.5
Frequency 82,3,DM2|DS1|DM2,6,-48.39,1244.8,1.0352653599062664,0.4188,0.8333333333333334
Frequency 83,3,UM1|UM2|UM3,6,50.21,1373.6,1.5484962112798495,0.0889,0.6666666666666666
Frequency 84,3,UM3|UM2|UM1,6,47.29,1433.4,1.156096489375921,-0.206,0.3333333333333333
Frequency 85,3,UM1|DM1|US1,6,-35.8,1146.8,0.8735469909542831,0.2008,0.6666666666666666
Frequency 86,3,DL3|UM1|UM1,6,29.44,1383.0,1.279829487191629,0.2576,1.0
Frequency 87,3,UM1|DS1|UM2,6,42.05,1430.2,0.7697179785375332,0.0573,0.6666666666666666
Frequency 88,3,DL3|UM2|DM2,6,-8.53,1372.6,0.666144032261296,-0.3223,0.16666666666666666
Frequency 89,3,US2|DM1|UM2,6,25.95,1035.4,0.7855978754923943,-0.1709,0.3333333333333333
Frequency 90,3,UM2|UM3|DS1,6,43.92,1395.4,0.619127793582183,-0.0682,0.3333333333333333
Frequency 91,3,UM3|DS1|UM2,6,12.28,1395.4,0.6251448620249928,0.2181,0.8333333333333334
Frequency 92,3,US2|UM2|UM2,6,50.5,1306.8,0.8897185527706541,-0.057,0.3333333333333333
Frequency 93,3,US2|US1|UM3,6,48.09,1227.4,0.8750987427156638,0.1217,0.8333333333333334
Frequency 94,3,US1|UM3|UM2,6,50.38,1359.8,1.1707824308479422,0.0348,0.3333333333333333
Frequency 95,3,UM3|UM2|DM2,6,-10.55,1290.2,1.0551411192967373,0.0826,0.5
