strategy,direction,entry_time,exit_time,entry_index,exit_index,exit_reason,r_multiple,pnl_pips
shadow:U1L0|U2L1|U0L0@3(catalog),long,2026-05-11 20:00:00,2026-05-12 00:00:00,29,33,timeout,0.6288165531162686,8.899999999999299
shadow:U1L0|U2L1|U0L0@3(catalog),long,2026-06-02 10:00:00,2026-06-02 12:00:00,403,405,stop,-1.153005464480948,-11.303571428572686
shadow:U1L2|U0L1|U1L0@3(catalog),long,2026-05-22 05:00:00,2026-05-22 09:00:00,230,234,timeout,-0.07430997876857587,-1.5
shadow:U1L2|U0L1|U1L0@3(catalog),long,2026-06-16 09:00:00,2026-06-16 10:00:00,642,643,target,1.3622047244094615,14.828571428572136
shadow:U1L2|U0L1|U1L0@3(catalog),long,2026-06-26 16:00:00,2026-06-26 17:00:00,841,842,stop,-1.0735294117647418,-21.900000000000418
shadow:U1L0|U0L0|U1L1@3(catalog),long,2026-05-26 09:00:00,2026-05-26 10:00:00,282,283,target,1.3076923076924243,10.200000000001154
shadow:U1L2|U2L0|U1L1@3(catalog),long,2026-06-09 11:00:00,2026-06-09 12:00:00,524,525,target,1.3724954462658856,16.146428571427286
shadow:U1L2|U2L0|U1L1@3(catalog),long,2026-06-25 06:00:00,2026-06-25 10:00:00,807,811,stop,-1.082644628099121,-19.649999999999
