name,window_size,pattern_code,count,mean_angle_degrees,mean_gap_candles,cv_gap,mean_forward_return_pct,forward_win_rate
Frequency 1,3,U1L2|U0L1|U0L0,13,-5.86,249.91666666666666,0.7658530174136873,0.0452,0.6153846153846154
Frequency 2,3,U2L0|U1L0|U1L0,13,12.14,243.0,0.9830066112574515,-0.0057,0.38461538461538464
Frequency 3,3,U0L0|U2L0|U2L1,13,22.6,225.08333333333334,0.4746019111706413,0.0077,0.38461538461538464
Frequency 4,3,U1L0|U0L1|U1L1,12,-12.34,273.6363636363636,0.6816841832408407,-0.0461,0.25
Frequency 5,3,U2L1|U1L0|U2L0,12,-5.74,234.1818181818182,0.7881784757239552,0.0839,0.6666666666666666
Frequency 6,3,U1L0|U2L1|U0L0,11,-3.35,257.1,0.781333277098686,0.0711,0.8181818181818182
Frequency 7,3,U1L1|U1L2|U1L1,11,10.43,196.0,1.0631654150264929,0.0152,0.36363636363636365
Frequency 8,3,U1L1|U0L0|U1L1,11,-3.43,299.7,0.8902183667774504,-0.0235,0.45454545454545453
Frequency 9,3,U1L1|U1L2|U0L1,11,-21.79,290.3,1.4503794009570392,-0.0073,0.45454545454545453
Frequency 10,3,U1L1|U2L0|U2L0,11,-7.58,276.9,0.7497476706190681,0.0332,0.5454545454545454
Frequency 11,3,U1L2|U2L0|U1L1,11,-12.59,254.9,0.8652251507106856,0.1056,0.7272727272727273
Frequency 12,3,U1L2|U0L1|U1L0,11,-27.81,256.8,0.6772607343335137,0.0474,0.7272727272727273
Frequency 13,3,U2L1|U1L2|U0L1,10,-13.57,262.8888888888889,0.7298675090447031,-0.0521,0.5
Frequency 14,3,U2L1|U1L1|U1L2,10,-1.81,307.1111111111111,0.9918581555714726,-0.0436,0.4
Frequency 15,3,U0L2|U1L1|U1L1,10,-25.35,328.22222222222223,0.6283179365738133,0.0005,0.5
Frequency 16,3,U1L2|U0L0|U0L2,10,-6.7,308.6666666666667,0.6696439697650488,0.0717,0.5
Frequency 17,3,U2L0|U1L2|U2L0,10,-35.84,322.1111111111111,0.9171743668768709,0.0301,0.6
Frequency 18,3,U2L0|U0L0|U2L0,10,-10.83,293.22222222222223,0.8247013695077108,0.0007,0.6
Frequency 19,3,U0L0|U1L1|U1L2,10,0.14,322.55555555555554,1.1487769200077567,0.0256,0.5
Frequency 20,3,U0L2|U2L1|U1L2,10,-12.75,268.6666666666667,0.8596340772067335,-0.031,0.5
